"","gene","rxn","name","ec","tc","qseqid","pident","evalue","bitscore","qcovs","stitle","sstart","send","pathway","status","pathway.status","complex","exception","complex.status","seed","rm","itmp"
"553","gnl_DSMZ_unitig_0_quiver_consensus_1456252:1457439","ACETYL-COA-ACETYLTRANSFER-RXN","acetyl-CoA acetyltransferase","2.3.1.16/2.3.1.9",NA,"UniRef90_Q15VA3",37.811,5.81e-77,258,94,"gnl_DSMZ_unitig_0_quiver_consensus",1456252,1457439,"|ACETOACETATE-DEG-PWY|","good_blast","full",NA,0,1,"rxn00598",TRUE,553
"554","gnl_DSMZ_unitig_0_quiver_consensus_1456255:1457514","ACETYL-COA-ACETYLTRANSFER-RXN","acetyl-CoA acetyltransferase","2.3.1.16/2.3.1.9",NA,"UniRef90_A6TC20",37.793,7.92e-73,246,98,"gnl_DSMZ_unitig_0_quiver_consensus",1456255,1457514,"|ACETOACETATE-DEG-PWY|","good_blast","full",NA,0,1,"rxn00598",TRUE,554
"555","gnl_DSMZ_unitig_0_quiver_consensus_106274:105099","RXN-12561","3-oxopantanoyl-CoA thiolase","2.3.1.9/2.3.1.16",NA,"UniRef90_P07097",43.401,3.95e-71,239,100,"gnl_DSMZ_unitig_0_quiver_consensus",106274,105099,"|PWY-7948|","good_blast",NA,NA,0,1,"rxn00598",TRUE,555
"556","gnl_DSMZ_unitig_0_quiver_consensus_507328:508515","ACETYL-COA-ACETYLTRANSFER-RXN","acetyl-CoA acetyltransferase","2.3.1.16/2.3.1.9",NA,"UniRef90_P21151",39.303,3.55e-69,233,100,"gnl_DSMZ_unitig_0_quiver_consensus",507328,508515,"|ACETOACETATE-DEG-PWY|","good_blast","full",NA,0,1,"rxn00598",FALSE,556
"557","gnl_DSMZ_unitig_0_quiver_consensus_855839:856954","RXN-12561","3-oxopantanoyl-CoA thiolase","2.3.1.9/2.3.1.16",NA,"UniRef90_P07097",45.699,3.99e-68,231,100,"gnl_DSMZ_unitig_0_quiver_consensus",855839,856954,"|PWY-7948|","good_blast",NA,NA,0,1,"rxn00598",TRUE,557
"558","gnl_DSMZ_unitig_0_quiver_consensus_106268:105099","ACETYL-COA-ACETYLTRANSFER-RXN","acetyl-CoA acetyltransferase","2.3.1.16/2.3.1.9",NA,"UniRef90_P21151",39.012,5.6e-68,230,100,"gnl_DSMZ_unitig_0_quiver_consensus",106265,105099,"|ACETOACETATE-DEG-PWY|","good_blast","full",NA,0,1,"rxn00598",TRUE,558
"559","gnl_DSMZ_unitig_0_quiver_consensus_855854:857020","RXN-3641","beta-ketoadipyl-CoA thiolase","2.3.1.174",NA,"UniRef90_Q43935",42.667,1.67e-66,226,100,"gnl_DSMZ_unitig_0_quiver_consensus",855860,856951,"|PWY0-321|","good_blast",NA,NA,0,1,"rxn00598",TRUE,559
"560","gnl_DSMZ_unitig_0_quiver_consensus_2229361:2230407","RXN-12561","3-oxopantanoyl-CoA thiolase","2.3.1.9/2.3.1.16",NA,"UniRef90_P44873",38.211,1.76e-66,226,100,"gnl_DSMZ_unitig_0_quiver_consensus",2229361,2230407,"|PWY-7948|","good_blast",NA,NA,0,1,"rxn00598",FALSE,560
"561","gnl_DSMZ_unitig_0_quiver_consensus_1413818:1412655","ACETYL-COA-ACETYLTRANSFER-RXN","acetyl-CoA acetyltransferase","2.3.1.16/2.3.1.9",NA,"UniRef90_A6VVM8",40.103,4.23e-62,213,100,"gnl_DSMZ_unitig_0_quiver_consensus",1413815,1412655,"|ACETOACETATE-DEG-PWY|","good_blast","full",NA,0,1,"rxn00598",TRUE,561
"562","gnl_DSMZ_unitig_0_quiver_consensus_914173:914955","ARGININE-N-SUCCINYLTRANSFERASE-RXN","arginine N-succinyltransferase","2.3.1.109",NA,"UniRef50_W6R265",22.744,0.11,31.2,80,"gnl_DSMZ_unitig_0_quiver_consensus",914215,914931,"|AST-PWY|","bad_blast",NA,NA,0,NA,"rxn00601",FALSE,562
"563","gnl_DSMZ_unitig_0_quiver_consensus_855621:855220","METHYLMALONYL-COA-MUT-RXN","methylmalonyl-CoA mutase","5.4.99.2",NA,"tr|Q8VQN0|Q8VQN0_PROFR",52.143,5.18e-41,142,95,"gnl_DSMZ_unitig_0_quiver_consensus",855621,855220,"|P108-PWY|","bad_blast",NA,NA,0,NA,"rxn00602",FALSE,563
"564","gnl_DSMZ_unitig_0_quiver_consensus_1677635:1679104","GLU6PDEHYDROG-RXN","glucose-6-phosphate 1-dehydrogenase","1.1.1.49",NA,"UniRef90_O51581",38.618,3.2e-115,370,99,"gnl_DSMZ_unitig_0_quiver_consensus",1677635,1679104,"|OXIDATIVEPENT-PWY|","good_blast",NA,NA,0,1,"rxn00604",FALSE,564
"565","gnl_DSMZ_unitig_0_quiver_consensus_1511009:1509615","GLU6PDEHYDROG-RXN","glucose-6-phosphate 1-dehydrogenase","1.1.1.49",NA,"UniRef90_O51581",38.186,4.07e-100,327,99,"gnl_DSMZ_unitig_0_quiver_consensus",1511009,1509615,"|OXIDATIVEPENT-PWY|","good_blast",NA,NA,0,1,"rxn00604",FALSE,565
"566","gnl_DSMZ_unitig_0_quiver_consensus_1510703:1509603","GLU6PDEHYDROG-RXN","glucose-6-phosphate 1-dehydrogenase","1.1.1.49",NA,"UniRef90_O84188",42.52,8.84e-89,292,96,"gnl_DSMZ_unitig_0_quiver_consensus",1510703,1509603,"|OXIDATIVEPENT-PWY|","good_blast",NA,NA,0,1,"rxn00604",TRUE,566
"567","gnl_DSMZ_unitig_0_quiver_consensus_1511000:1509603","GLU6PDEHYDROG-RXN","glucose-6-phosphate 1-dehydrogenase","1.1.1.49",NA,"UniRef90_O54537",36.777,1.45e-83,279,97,"gnl_DSMZ_unitig_0_quiver_consensus",1511000,1509603,"|OXIDATIVEPENT-PWY|","good_blast",NA,NA,0,1,"rxn00604",TRUE,567
"568","gnl_DSMZ_unitig_0_quiver_consensus_298708:297332","TREHALOSE6PSYN-RXN","trehalose-6-phosphate synthase","2.4.1.15",NA,"UniRef90_A1TFL3",56.716,4.59e-158,494,96,"gnl_DSMZ_unitig_0_quiver_consensus",298708,297332,"|TRESYN-PWY|","good_blast",NA,NA,0,1,"rxn00605",FALSE,568
"569","gnl_DSMZ_unitig_0_quiver_consensus_1512486:1513994","TRE6PHYDRO-RXN","trehalose-6-phosphate hydrolase","3.2.1.93",NA,"UniRef90_P28904",34.137,2.16e-78,266,91,"gnl_DSMZ_unitig_0_quiver_consensus",1512486,1513994,"|TREDEGLOW-PWY|","good_blast","full",NA,0,1,"rxn00606",FALSE,569
"570","gnl_DSMZ_unitig_0_quiver_consensus_2127741:2129282","TRE6PHYDRO-RXN","trehalose-6-phosphate hydrolase","3.2.1.93",NA,"UniRef90_P28904",34.774,4.04e-78,265,91,"gnl_DSMZ_unitig_0_quiver_consensus",2127750,2129282,"|TREDEGLOW-PWY|","good_blast","full",NA,0,1,"rxn00606",FALSE,570
"571","gnl_DSMZ_unitig_0_quiver_consensus_1828227:1827283","RXN-14965","RXN-14965","3.1.3.21",NA,"UniRef50_A0A3N0DXR3",44.654,1.95e-54,188,93,"gnl_DSMZ_unitig_0_quiver_consensus",1828227,1827283,"|PWY-7385|","bad_blast",NA,NA,0,NA,"rxn00610",FALSE,571
"572","gnl_DSMZ_unitig_0_quiver_consensus_956862:957848","GLYC3PDEHYDROGBIOSYN-RXN","glycerol-3-phosphate dehydrogenase","1.1.1.94",NA,"UniRef90_C3PFZ8",56.627,7.59e-110,348,100,"gnl_DSMZ_unitig_0_quiver_consensus",956862,957848,"|PWY0-1319|","good_blast",NA,NA,0,1,"rxn00611",FALSE,572
"573","gnl_DSMZ_unitig_0_quiver_consensus_956847:957833","GLYC3PDEHYDROGBIOSYN-RXN","glycerol-3-phosphate dehydrogenase","1.1.1.94",NA,"UniRef90_Q2J6X6",57.704,2.86e-100,321,97,"gnl_DSMZ_unitig_0_quiver_consensus",956847,957833,"|PWY0-1319|","good_blast",NA,NA,0,1,"rxn00611",TRUE,573
"574","gnl_DSMZ_unitig_0_quiver_consensus_956862:957854","GLYC3PDEHYDROGBIOSYN-RXN","glycerol-3-phosphate dehydrogenase","1.1.1.94",NA,"UniRef90_Q81FR4",44.94,3.69e-76,251,98,"gnl_DSMZ_unitig_0_quiver_consensus",956862,957854,"|PWY0-1319|","good_blast",NA,NA,0,1,"rxn00611",TRUE,574
"575","gnl_DSMZ_unitig_0_quiver_consensus_956859:957848","1.1.1.8-RXN","glycerol-3-phosphate dehydrogenase","1.1.1.8",NA,"UniRef90_A4W537",38.095,8.39e-61,207,98,"gnl_DSMZ_unitig_0_quiver_consensus",956859,957848,"|PWY-6118|","good_blast","full",NA,0,1,"rxn00611",TRUE,575
"576","gnl_DSMZ_unitig_0_quiver_consensus_956859:957854","1.1.1.8-RXN","glycerol-3-phosphate dehydrogenase","1.1.1.8",NA,"UniRef90_A1WWC7",42.216,2.1e-59,203,99,"gnl_DSMZ_unitig_0_quiver_consensus",956859,957854,"|PWY-6118|","good_blast","full",NA,0,1,"rxn00611",TRUE,576
"577","gnl_DSMZ_unitig_0_quiver_consensus_956862:957848","GLYC3PDEHYDROGBIOSYN-RXN","glycerol-3-phosphate dehydrogenase","1.1.1.94",NA,"UniRef90_C3PFZ8",56.627,7.59e-110,348,100,"gnl_DSMZ_unitig_0_quiver_consensus",956862,957848,"|PWY0-1319|","good_blast",NA,NA,0,1,"rxn00612",FALSE,577
"578","gnl_DSMZ_unitig_0_quiver_consensus_956847:957833","GLYC3PDEHYDROGBIOSYN-RXN","glycerol-3-phosphate dehydrogenase","1.1.1.94",NA,"UniRef90_Q2J6X6",57.704,2.86e-100,321,97,"gnl_DSMZ_unitig_0_quiver_consensus",956847,957833,"|PWY0-1319|","good_blast",NA,NA,0,1,"rxn00612",TRUE,578
"579","gnl_DSMZ_unitig_0_quiver_consensus_956862:957854","GLYC3PDEHYDROGBIOSYN-RXN","glycerol-3-phosphate dehydrogenase","1.1.1.94",NA,"UniRef90_Q81FR4",44.94,3.69e-76,251,98,"gnl_DSMZ_unitig_0_quiver_consensus",956862,957854,"|PWY0-1319|","good_blast",NA,NA,0,1,"rxn00612",TRUE,579
"580","gnl_DSMZ_unitig_0_quiver_consensus_2006475:2007983","GLYCEROL-KIN-RXN","glycerol kinase","2.7.1.30",NA,"UniRef90_A5CS23",67.46,0,652,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006475,2007983,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn00615",FALSE,580
"581","gnl_DSMZ_unitig_0_quiver_consensus_2006460:2007953","GLYCEROL-KIN-RXN","glycerol kinase","2.7.1.30",NA,"UniRef90_Q8FLY8",54.274,9.8e-168,523,98,"gnl_DSMZ_unitig_0_quiver_consensus",2006460,2007953,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn00615",TRUE,581
"582","gnl_DSMZ_unitig_0_quiver_consensus_2006469:2007968","GLYCEROL-KIN-RXN","glycerol kinase","2.7.1.30",NA,"UniRef90_A6SUL1",52.579,9.6e-153,479,99,"gnl_DSMZ_unitig_0_quiver_consensus",2006469,2007968,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn00615",TRUE,582
"583","gnl_DSMZ_unitig_0_quiver_consensus_2006463:2007959","GLYCEROL-KIN-RXN","glycerol kinase","2.7.1.30",NA,"UniRef90_O34154",50.1,2.24e-146,461,98,"gnl_DSMZ_unitig_0_quiver_consensus",2006463,2007959,"|PWY-4261|","good_blast",NA,NA,0,1,"rxn00615",TRUE,583
"584","gnl_DSMZ_unitig_0_quiver_consensus_2130254:2131012","GLYCPDIESTER-RXN","glycerophosphodiester phosphodiesterase","3.1.4.46",NA,"UniRef90_O07244",40.856,2.47e-42,151,98,"gnl_DSMZ_unitig_0_quiver_consensus",2130254,2131012,"|PWY-6952|","bad_blast",NA,NA,0,NA,"rxn00622",FALSE,584
"585","gnl_DSMZ_unitig_0_quiver_consensus_1655370:1654765","SULFITE-REDUCT-RXN","SULFITE-REDUCT-RXN","1.8.1.2",NA,"UniRef90_A0R0W2",51.98,6.1e-68,223,86,"gnl_DSMZ_unitig_0_quiver_consensus",1655370,1654765,"|PWY-6683|","good_blast","keyenzyme",NA,0,1,"rxn00623",FALSE,585
"586","gnl_DSMZ_unitig_0_quiver_consensus_2618175:2617564","KETOHEXOKINASE-RXN","ketohexokinase","2.7.1.3",NA,"UniRef50_U2XMR0",29.302,1.1e-20,87.8,88,"gnl_DSMZ_unitig_0_quiver_consensus",2618175,2617564,"|PWY66-373|","bad_blast",NA,NA,0,NA,"rxn00627",FALSE,586
"587","gnl_DSMZ_unitig_0_quiver_consensus_1554306:1553263","RXN-7644","D-sorbitol 2-dehydrogenase","1.1.1.14",NA,"UniRef90_Q9Z9U1",34.188,3.09e-50,177,99,"gnl_DSMZ_unitig_0_quiver_consensus",1554306,1553278,"|PWY-4101|","bad_blast",NA,NA,0,NA,"rxn00634",FALSE,587
"588","gnl_DSMZ_unitig_0_quiver_consensus_1350302:1351264","GLUCOKIN-RXN","glucokinase","2.7.1.1/2.7.1.2",NA,"UniRef90_P0A4E1",45.794,8.52e-77,252,98,"gnl_DSMZ_unitig_0_quiver_consensus",1350302,1351264,"|ANAGLYCOLYSIS-PWY|","good_blast","keyenzyme",NA,0,1,"rxn00635",FALSE,588
"589","gnl_DSMZ_unitig_0_quiver_consensus_1870085:1870753","GLUCOKIN-RXN","glucokinase","2.7.1.1/2.7.1.2",NA,"UniRef90_P9WIN1",50.446,5.45e-71,233,94,"gnl_DSMZ_unitig_0_quiver_consensus",1870085,1870753,"|ANAGLYCOLYSIS-PWY|","good_blast","keyenzyme",NA,0,1,"rxn00635",FALSE,589
"590","gnl_DSMZ_unitig_0_quiver_consensus_1349361:1350293","GLUCOKIN-RXN","glucokinase","2.7.1.1/2.7.1.2",NA,"UniRef90_P0A4E1",43.408,1.82e-68,228,98,"gnl_DSMZ_unitig_0_quiver_consensus",1349361,1350293,"|ANAGLYCOLYSIS-PWY|","good_blast","keyenzyme",NA,0,1,"rxn00635",FALSE,590
"591","gnl_DSMZ_unitig_0_quiver_consensus_1507176:1506424","GLUCOKIN-RXN","glucokinase","2.7.1.1/2.7.1.2",NA,"UniRef90_P9WIN1",45.238,2.45e-59,200,94,"gnl_DSMZ_unitig_0_quiver_consensus",1507176,1506424,"|ANAGLYCOLYSIS-PWY|","good_blast","keyenzyme",NA,0,1,"rxn00635",FALSE,591
"592","gnl_DSMZ_unitig_0_quiver_consensus_2305429:2304269","GDP-MANNOSE-6-DEHYDROGENASE-RXN","GDP-mannose dehydrogenase","1.1.1.132",NA,"UniRef90_Q88NC4",29.146,3.14e-36,139,89,"gnl_DSMZ_unitig_0_quiver_consensus",2305429,2304308,"|PWY-6073|","bad_blast",NA,NA,0,NA,"rxn00638",FALSE,592
"593","gnl_DSMZ_unitig_0_quiver_consensus_1737204:1738115","2.7.7.13-RXN","GDP-D-mannose pyrophosphorylase","2.7.7.13",NA,"UniRef90_L7N6A5",41.694,1.37e-59,204,86,"gnl_DSMZ_unitig_0_quiver_consensus",1737204,1738115,"|PWY-5659|","good_blast",NA,NA,0,1,"rxn00641",FALSE,593
"594","gnl_DSMZ_unitig_0_quiver_consensus_797942:798856","GDPMANDEHYDRA-RXN","GDP-D-mannose dehydratase","4.2.1.47",NA,"sp|Q06952|GM4D_VIBCH",27.273,1.01e-15,75.9,98,"gnl_DSMZ_unitig_0_quiver_consensus",798077,798808,"|GDPRHAMSYN-PWY|","bad_blast",NA,NA,0,NA,"rxn00642",FALSE,594
"595","gnl_DSMZ_unitig_0_quiver_consensus_2371982:2371071","RXN-7771","GDP-D-mannose:GDP-L-gulose epimerase","5.1.3.18",NA,"UniRef50_A0A1G2EA56",27.445,1.65e-28,112,98,"gnl_DSMZ_unitig_0_quiver_consensus",2371982,2371071,"|PWY4FS-11|","bad_blast",NA,NA,0,NA,"rxn00643",FALSE,595
"596","gnl_DSMZ_unitig_0_quiver_consensus_582655:581534","GLUTCYSLIG-RXN","glutamate-cysteine ligase","6.3.2.2",NA,"UniRef90_A0JZ00",58.947,4.5e-148,460,99,"gnl_DSMZ_unitig_0_quiver_consensus",582655,581534,"|GLUTATHIONESYN-PWY|","good_blast",NA,NA,0,1,"rxn00646",FALSE,596
"597","gnl_DSMZ_unitig_0_quiver_consensus_582655:581519","GLUTCYSLIG-RXN","glutamate-cysteine ligase","6.3.2.2",NA,"UniRef90_Q0RRF4",43.57,2.75e-97,314,99,"gnl_DSMZ_unitig_0_quiver_consensus",582655,581519,"|GLUTATHIONESYN-PWY|","good_blast",NA,NA,0,1,"rxn00646",TRUE,597
"598","gnl_DSMZ_unitig_0_quiver_consensus_525012:523801","ASPAMINOTRANS-RXN","aspartate aminotransferase","2.6.1.1",NA,"UniRef90_O69689",53.695,1.34e-141,444,93,"gnl_DSMZ_unitig_0_quiver_consensus",525012,523801,"|ASPARTATE-DEG1-PWY|","good_blast","full",NA,0,1,"rxn00647",FALSE,598
"599","gnl_DSMZ_unitig_0_quiver_consensus_2780097:2779180","ACSERLY-RXN","cysteine synthase","2.5.1.47",NA,"UniRef90_O32978",61.364,4.99e-103,327,99,"gnl_DSMZ_unitig_0_quiver_consensus",2780097,2779180,"|CYSTSYN-PWY|","good_blast",NA,NA,0,1,"rxn00649",FALSE,599
"600","gnl_DSMZ_unitig_0_quiver_consensus_2511238:2509865","ACSERLY-RXN","cysteine synthase","2.5.1.47",NA,"UniRef90_O34476",43.631,1.7e-61,208,99,"gnl_DSMZ_unitig_0_quiver_consensus",2511238,2510309,"|CYSTSYN-PWY|","good_blast",NA,NA,0,1,"rxn00649",FALSE,600
"601","gnl_DSMZ_unitig_0_quiver_consensus_470873:469611","rxn1","leucine arylamidase","3.4.11.1/3.4.1.1",NA,"UniRef90_P96264",42.791,4.69e-83,278,83,"gnl_DSMZ_unitig_0_quiver_consensus",470873,469611,"PWY3","good_blast","full",NA,0,1,"rxn00650",FALSE,601
"602","gnl_DSMZ_unitig_0_quiver_consensus_1315690:1314266","rxn1","leucine arylamidase","3.4.11.1/3.4.1.1",NA,"UniRef90_A9AHG9",35.234,9.84e-63,219,94,"gnl_DSMZ_unitig_0_quiver_consensus",1315690,1314266,"PWY3","good_blast","full",NA,0,1,"rxn00650",FALSE,602
"603","gnl_DSMZ_unitig_0_quiver_consensus_1315402:1314266","RXN-6622","Cys-Gly metallodipeptidase","3.4.13.18",NA,"sp|P37095|PEPB_ECOLI",36.022,3.35e-38,144,84,"gnl_DSMZ_unitig_0_quiver_consensus",1315378,1314284,"|PWY-7559|","bad_blast",NA,NA,0,NA,"rxn00650",TRUE,603
"604","gnl_DSMZ_unitig_0_quiver_consensus_2509802:2508678","CYSTEINE-LYASE-RXN","cysteine lyase","4.4.1.10",NA,"UniRef90_Q83A83",48.276,6.04e-114,362,97,"gnl_DSMZ_unitig_0_quiver_consensus",2509802,2508687,"|PWY-8359|","good_blast",NA,NA,0,1,"rxn00651",FALSE,604
"605","gnl_DSMZ_unitig_0_quiver_consensus_1877737:1876727","CYSTEINE-LYASE-RXN","cysteine lyase","4.4.1.10",NA,"UniRef90_Q83A83",37.168,2.99e-66,225,97,"gnl_DSMZ_unitig_0_quiver_consensus",1877737,1876727,"|PWY-8359|","good_blast",NA,NA,0,1,"rxn00651",FALSE,605
"606","gnl_DSMZ_unitig_0_quiver_consensus_958988:957942","CYSTEINE-LYASE-RXN","cysteine lyase","4.4.1.10",NA,"UniRef90_Q83A83",37.565,5.89e-64,218,97,"gnl_DSMZ_unitig_0_quiver_consensus",958988,957942,"|PWY-8359|","good_blast",NA,NA,0,1,"rxn00651",FALSE,606
"607","gnl_DSMZ_unitig_0_quiver_consensus_1153011:1154315","CYSTEINE-LYASE-RXN","cysteine lyase","4.4.1.10",NA,"UniRef90_Q83A83",34.824,6.93e-64,218,97,"gnl_DSMZ_unitig_0_quiver_consensus",1153032,1154300,"|PWY-8359|","good_blast",NA,NA,0,1,"rxn00651",FALSE,607
"608","gnl_DSMZ_unitig_0_quiver_consensus_2486657:2485617","ALARACECAT-RXN","alanine racemase","5.1.1.10/5.1.1.1",NA,"UniRef90_O86786",55.114,8.75e-99,319,90,"gnl_DSMZ_unitig_0_quiver_consensus",2486657,2485617,"|ALADEG-PWY|","good_blast",NA,NA,0,1,"rxn00652",FALSE,608
"609","gnl_DSMZ_unitig_0_quiver_consensus_2486735:2485608","ALARACECAT-RXN","alanine racemase","5.1.1.10/5.1.1.1",NA,"UniRef90_P38056",45.358,1.93e-76,254,96,"gnl_DSMZ_unitig_0_quiver_consensus",2486735,2485608,"|ALADEG-PWY|","good_blast",NA,NA,0,1,"rxn00652",TRUE,609
"610","gnl_DSMZ_unitig_0_quiver_consensus_2486741:2485620","ALARACECAT-RXN","alanine racemase","5.1.1.10/5.1.1.1",NA,"UniRef90_A0PME2",43.733,1.06e-72,244,96,"gnl_DSMZ_unitig_0_quiver_consensus",2486741,2485620,"|ALADEG-PWY|","good_blast",NA,NA,0,1,"rxn00652",TRUE,610
"611","gnl_DSMZ_unitig_0_quiver_consensus_2471289:2470603","ALARACECAT-RXN","alanine racemase","5.1.1.10/5.1.1.1",NA,"UniRef90_P03813",45.217,1.02e-63,211,100,"gnl_DSMZ_unitig_0_quiver_consensus",2471289,2470603,"|ALADEG-PWY|","good_blast",NA,NA,0,1,"rxn00652",FALSE,611
"612","gnl_DSMZ_unitig_0_quiver_consensus_1021417:1022817","AMINOBUTDEHYDROG-RXN","gamma-aminobutyraldehyde dehydrogenase","1.2.1.19/1.5.1.35",NA,"UniRef90_A4WAR9",48.932,3.95e-126,401,99,"gnl_DSMZ_unitig_0_quiver_consensus",1021417,1022817,"|PUTDEG-PWY|","good_blast","full",NA,0,1,"rxn00653",FALSE,612
"613","gnl_DSMZ_unitig_0_quiver_consensus_1021363:1022832","RXN-5581","RXN-5581","1.2.1.5",NA,"UniRef90_P23883",34.879,1.32e-81,273,99,"gnl_DSMZ_unitig_0_quiver_consensus",1021363,1022832,"|PWY-3162|","good_blast",NA,NA,0,1,"rxn00653",TRUE,613
"614","gnl_DSMZ_unitig_0_quiver_consensus_1567961:1566486","R222-RXN","1-octanal dehydrogenase (NAD+)","1.2.1.3/1.1.1.70",NA,"UniRef90_Q2FWD6",37.449,4.29e-78,263,99,"gnl_DSMZ_unitig_0_quiver_consensus",1567961,1566489,"|P221-PWY|","good_blast","threshold",NA,0,1,"rxn00653",FALSE,614
"615","gnl_DSMZ_unitig_0_quiver_consensus_2879809:2881311","R222-RXN","1-octanal dehydrogenase (NAD+)","1.2.1.3/1.1.1.70",NA,"UniRef90_Q2FWD6",35.368,2.2e-71,243,99,"gnl_DSMZ_unitig_0_quiver_consensus",2879857,2881275,"|P221-PWY|","good_blast","threshold",NA,0,1,"rxn00653",FALSE,615
"616","gnl_DSMZ_unitig_0_quiver_consensus_3071914:3070475","R222-RXN","1-octanal dehydrogenase (NAD+)","1.2.1.3/1.1.1.70",NA,"UniRef90_Q2FWD6",34.11,1.2e-69,238,99,"gnl_DSMZ_unitig_0_quiver_consensus",3071887,3070487,"|P221-PWY|","good_blast","threshold",NA,0,1,"rxn00653",FALSE,616
"617","gnl_DSMZ_unitig_0_quiver_consensus_1021411:1022826","R222-RXN","1-octanal dehydrogenase (NAD+)","1.2.1.3/1.1.1.70",NA,"UniRef90_Q2FWD6",33.475,1.15e-69,238,99,"gnl_DSMZ_unitig_0_quiver_consensus",1021411,1022814,"|P221-PWY|","good_blast","threshold",NA,0,1,"rxn00653",TRUE,617
"618","gnl_DSMZ_unitig_0_quiver_consensus_1032986:1034398","R222-RXN","1-octanal dehydrogenase (NAD+)","1.2.1.3/1.1.1.70",NA,"UniRef90_Q2FWD6",33.686,2.61e-65,226,99,"gnl_DSMZ_unitig_0_quiver_consensus",1032986,1034392,"|P221-PWY|","good_blast","threshold",NA,0,1,"rxn00653",FALSE,618
"619","gnl_DSMZ_unitig_0_quiver_consensus_1032950:1034404","RXN-5581","RXN-5581","1.2.1.5",NA,"UniRef90_P23883",33.401,1.24e-61,215,99,"gnl_DSMZ_unitig_0_quiver_consensus",1032950,1034404,"|PWY-3162|","good_blast",NA,NA,0,1,"rxn00653",TRUE,619
"620","gnl_DSMZ_unitig_0_quiver_consensus_3071947:3070475","RXN-5581","RXN-5581","1.2.1.5",NA,"UniRef90_P23883",33.199,1.25e-61,215,99,"gnl_DSMZ_unitig_0_quiver_consensus",3071917,3070475,"|PWY-3162|","good_blast",NA,NA,0,1,"rxn00653",TRUE,620
"621","gnl_DSMZ_unitig_0_quiver_consensus_2459042:2457567","RXN-5581","RXN-5581","1.2.1.5",NA,"UniRef90_P23883",33.122,5.14e-60,211,99,"gnl_DSMZ_unitig_0_quiver_consensus",2459021,2457636,"|PWY-3162|","good_blast",NA,NA,0,1,"rxn00653",FALSE,621
"622","gnl_DSMZ_unitig_0_quiver_consensus_914173:914955","BETA-UREIDOPROPIONASE-RXN","beta-alanine synthase","3.5.1.6",NA,"UniRef50_Q9KUU4",33.829,5.97e-32,121,94,"gnl_DSMZ_unitig_0_quiver_consensus",914173,914955,"|PWY-3982|","bad_blast",NA,NA,0,NA,"rxn00654",FALSE,622
"623","gnl_DSMZ_unitig_0_quiver_consensus_1020721:1019390","2.6.1.18-RXN","beta-alanine transaminase","2.6.1.18",NA,"UniRef90_P28269",33.778,3.02e-69,236,97,"gnl_DSMZ_unitig_0_quiver_consensus",1020721,1019390,"|PWY-1781|","good_blast","full",NA,0,1,"rxn00656",FALSE,623
"624","gnl_DSMZ_unitig_0_quiver_consensus_3014707:3013403","RXN-2901","beta-alanine aminotransferase","2.6.1.120",NA,"tr|A0A0A3JZ59|A0A0A3JZ59_9BACL",40.503,1.4e-108,350,99,"gnl_DSMZ_unitig_0_quiver_consensus",3014707,3013403,"|BETA-ALA-DEGRADATION-I-PWY|","good_blast","full",NA,0,1,"rxn00657",FALSE,624
"625","gnl_DSMZ_unitig_0_quiver_consensus_3072092:3073279","GABATRANSAM-RXN","GABATRANSAM-RXN","2.6.1.19",NA,"tr|Q0K2K2|Q0K2K2_CUPNH",42.25,2.62e-79,264,93,"gnl_DSMZ_unitig_0_quiver_consensus",3072092,3073279,"|P181-PWY|","bad_blast",NA,NA,1,NA,"rxn00657",FALSE,625
"626","gnl_DSMZ_unitig_0_quiver_consensus_1020694:1019390","RXN-2901","beta-alanine aminotransferase","2.6.1.120",NA,"tr|A0A0A3JZ59|A0A0A3JZ59_9BACL",32.511,2.68e-70,239,99,"gnl_DSMZ_unitig_0_quiver_consensus",1020694,1019390,"|BETA-ALA-DEGRADATION-I-PWY|","good_blast","full",NA,0,1,"rxn00657",FALSE,626
"627","gnl_DSMZ_unitig_0_quiver_consensus_3193510:3192083","1.2.1.27-RXN","methylmalonate-semialdehyde dehydrogenase","1.2.1.27",NA,"UniRef90_A4IPB2",49.266,6.66e-155,484,100,"gnl_DSMZ_unitig_0_quiver_consensus",3193510,3192083,"|PWY-5642|","good_blast",NA,NA,0,1,"rxn00671",FALSE,627
"628","gnl_DSMZ_unitig_0_quiver_consensus_3193528:3192083","1.2.1.27-RXN","methylmalonate-semialdehyde dehydrogenase","1.2.1.27",NA,"UniRef90_A9VMS6",44.306,1.88e-136,431,100,"gnl_DSMZ_unitig_0_quiver_consensus",3193528,3192083,"|PWY-5642|","good_blast",NA,NA,0,1,"rxn00671",TRUE,628
"629","gnl_DSMZ_unitig_0_quiver_consensus_1021363:1022832","1.2.1.27-RXN","methylmalonate-semialdehyde dehydrogenase","1.2.1.27",NA,"UniRef90_A4IPB2",33.608,6.58e-72,245,100,"gnl_DSMZ_unitig_0_quiver_consensus",1021387,1022820,"|PWY-5642|","good_blast",NA,NA,0,1,"rxn00671",FALSE,629
